year	doy	hour	Tair	Tsoil	RH	Rain	WS	PAR	PBOT
2014	220	22	13.01	14.9	98.3	0	0.108	0	97390.47266
2014	220	23	12.27	14.935	98.8	0	0.1345	0	97434.51953
2014	221	0	11.795	14.955	99.15	0	0.1505	0	97478.56641
2014	221	1	11.49	14.97	99.35	0	0.1595	0	97522.61328
2014	221	2	10.78	14.965	99.6	0	0.153	0	97566.66016
2014	221	3	10.175	14.96	99.95	0	0.153	0	97610.70703
2014	221	4	9.695	14.96	100	0	0.1115	0	97610.23047
2014	221	5	9.72	14.995	100	0	0.1225	8.410869565	97594.91016
2014	221	6	13.415	15.005	99.65	0	0.167	43.84782609	97579.58984
2014	221	7	18.655	15.15	87	0	0.3385	81.01086957	97564.26953
2014	221	8	21.555	15.17	72.41	0	0.536	123.6521739	97548.94922
2014	221	9	23.83	15.285	61.48	0	0.6805	217.173913	97533.62891
2014	221	10	25.405	15.285	52.62	0	0.8	252.9347826	97534.51563
2014	221	11	26.18	15.255	49.655	0	0.7995	283.8043478	97540.80469
2014	221	12	26.6	15.21	47.31	0	0.787	272.9347826	97547.08984
2014	221	13	26.9	15.13	46.71	0	0.8465	223.8043478	97553.37891
2014	221	14	26.585	15.085	49.585	0	0.65	179.2282609	97559.66797
2014	221	15	25.735	14.96	54.52	0	0.5305	121.4456522	97565.95703
2014	221	16	24.945	14.955	62.07	0	0.419	56.54347826	97552.58203
2014	221	17	23.91	14.92	68.41	0	0.2965	41.94565217	97532.64844
2014	221	18	21.89	14.875	79.405	0	0.1235	15.73478261	97512.71875
2014	221	19	18.89	14.86	89.4	0	0.0875	2.385869565	97492.78516
2014	221	20	17.135	14.93	95.2	0	0.1185	0	97472.85156
2014	221	21	17.465	15.03	95.6	0	0.09	0	97452.92188
2014	221	22	17.45	15.045	95.55	0	0.108	0	97450.51563
2014	221	23	16.505	15.02	96.85	0	0.101	0	97453.95313
2014	222	0	16.3	15.07	98.05	0	0.087	0	97457.38281
2014	222	1	16.5	15.1	98.35	0	0.1595	0	97460.82031
2014	222	2	16.115	15.09	98.15	0	0.1955	0	97464.25781
2014	222	3	15.91	15.115	98.1	0	0.1385	0	97467.69141
2014	222	4	15.795	15.12	98.35	0	0.1005	0	97467.70313
2014	222	5	16.08	15.15	98.65	0	0.2235	1.457391304	97466.57031
2014	222	6	16.54	15.155	98.8	1.1	0.1455	5.860326087	97465.4375
2014	222	7	17.64	15.2	98.8	0	0.211	26.54347826	97464.30469
2014	222	8	19.775	15.265	88.35	0	0.2915	81.58695652	97463.17188
2014	222	9	21.265	15.26	81.2	0	0.3525	90.25	97462.03906
2014	222	10	21.49	15.195	79.975	0	0.33	77.58695652	97481.91406
2014	222	11	22.75	15.28	74.67	0	0.5425	141.9891304	97508.78906
2014	222	12	23.54	15.275	72.8	0	0.4365	133.2826087	97535.66406
2014	222	13	23.135	15.175	74.19	0	0.5395	135.0543478	97562.54688
2014	222	14	23.245	15.205	74.47	0	0.412	73.57608696	97589.42188
2014	222	15	21.03	15.065	87.4	0	0.4055	21.81521739	97616.29688
2014	222	16	19.31	15.1	97.1	5.8	0.29	20.85434783	97600.51563
2014	222	17	19.68	15.195	97.15	0	0.189	23.08695652	97570.51563
2014	222	18	19.635	15.24	97.1	0	0.2665	5.579347826	97540.51563
2014	222	19	18.285	15.205	95.7	0	0.8455	1.92173913	97510.51563
2014	222	20	17.45	15.24	97.55	0.1	0.272	0	97480.51563
2014	222	21	17.145	15.27	98.4	2.7	0.277	0	97450.51563
2014	222	22	16.675	15.285	98.45	0.1	0.147	0	97470.40625
2014	222	23	16.555	15.32	98.75	0	0.284	0	97506.93359
2014	223	0	16.025	15.325	98.55	0	0.141	0	97543.45703
2014	223	1	16.005	15.345	98.9	0	0.3435	0	97579.98438
2014	223	2	15.34	15.345	98.05	0	0.628	0	97616.50781
2014	223	3	14.585	15.32	96.45	0	0.6685	0	97653.03516
2014	223	4	13.915	15.33	97	0	0.427	0	97659.71484
2014	223	5	13.69	15.4	96.4	0	0.6685	3.660434783	97656.45313
2014	223	6	13.555	15.38	93.75	0	0.707	23.32391304	97653.19141
2014	223	7	15.415	15.435	86.2	0	0.8805	71.43478261	97649.92578
2014	223	8	16.91	15.495	80.785	0	0.936	120.4021739	97646.66016
2014	223	9	19.835	15.645	68.03	0	1.2485	239.5652174	97643.39453
2014	223	10	21.305	15.685	62.26	0	1.2305	271.9565217	97667.25391
2014	223	11	22.025	15.605	58.755	0	1.327	257.173913	97700.15234
2014	223	12	22.22	15.545	55.09	0	1.1635	238.4782609	97733.04688
2014	223	13	23.09	15.635	49.285	0	1.4215	278.1521739	97765.94141
2014	223	14	23.665	15.625	47.06	0	1.2135	276.7391304	97798.83984
2014	223	15	23.17	15.55	47.565	0	1.3005	205.8695652	97831.73828
2014	223	16	22.82	15.495	46.395	0	1.0875	153.3586957	97824.43359
2014	223	17	21.065	15.305	52.235	0	0.774	48.22826087	97803.73047
2014	223	18	18.555	15.235	65.385	0	0.35	13.75869565	97783.02734
2014	223	19	14	15.205	87.6	0	0.1495	2.603369565	97762.32422
2014	223	20	11.035	15.24	96.2	0	0.15	0	97741.625
2014	223	21	9.595	15.305	98.65	0	0.148	0	97720.92578
2014	223	22	8.74	15.34	99.7	0	0.205	0	97697.67188
2014	223	23	8.125	15.365	100	0	0.179	0	97673.56641
2014	224	0	7.181	15.345	100	0	0.148	0	97649.46484
2014	224	1	6.308	15.33	100	0	0.1505	0	97625.36328
2014	224	2	5.6605	15.33	100	0	0.145	0	97601.26172
2014	224	3	5.21	15.33	100	0	0.1725	0	97577.16016
2014	224	4	4.7245	15.315	100	0	0.1305	0	97578.34766
2014	224	5	4.6925	15.325	100	0	0.1365	6.179347826	97587.96094
2014	224	6	8.698	15.41	99.95	0	0.1695	57.81521739	97597.57422
2014	224	7	15.335	15.56	85.7	0	0.424	70.92391304	97607.19141
2014	224	8	18.515	15.495	68.115	0	0.8295	124.5	97616.80469
2014	224	9	20.94	15.585	55.225	0	0.8755	242.826087	97626.41797
2014	224	10	22.315	15.585	51.605	0	0.9845	283.0434783	97611.33203
2014	224	11	23.315	15.55	49.75	0	1.1255	306.4130435	97588.01563
2014	224	12	24.42	15.515	49.83	0	0.994	302.9347826	97564.69531
2014	224	13	25.04	15.425	47.89	0	1.1805	284.3478261	97541.375
2014	224	14	25.61	15.425	47.89	0	0.936	255	97518.05469
2014	224	15	25.62	15.34	49.23	0	0.849	202.0652174	97494.73438
2014	224	16	25.36	15.27	50.495	0	0.879	162.2282609	97473.14063
2014	224	17	23.905	15.085	56.115	0	0.638	54.41304348	97452.12109
2014	224	18	21.79	15.045	66.845	0	0.413	7.309782609	97431.10156
2014	224	19	19.21	15.06	84.83	0.4	0.613	0.371847826	97410.08203
2014	224	20	17.405	15.105	97.3	0.4	0.237	0	97389.06641
2014	224	21	15.47	15.07	96.8	0	0.1045	0	97368.04297
2014	224	22	13.075	15.04	97.75	0	0.133	0	97391.52734
2014	224	23	11.8	15.08	98.6	0	0.134	0	97429.84375
2014	225	0	10.905	15.105	99.15	0	0.141	0	97468.15625
2014	225	1	10.365	15.125	99.7	0.1	0.1515	0	97506.47656
2014	225	2	10.59	15.155	99.85	0	0.1475	0	97544.78906
2014	225	3	10.555	15.14	99.9	0	0.159	0	97583.10938
2014	225	4	9.195	15.095	100	0	0.1515	0	97614.01563
2014	225	5	8.43	15.09	100	0	0.1415	6.92173913	97642.45313
2014	225	6	11.515	15.185	99.8	0	0.213	55.5	97670.89844
2014	225	7	16.735	15.34	88.5	0	0.5745	67.81521739	97699.33594
2014	225	8	18.175	15.27	75.86	0	0.6375	124.4456522	97727.77344
2014	225	9	20.435	15.375	61.145	0	0.729	235.2173913	97756.21094
2014	225	10	22.095	15.45	52.735	0	0.7865	272.173913	97760.01563
2014	225	11	22.59	15.375	50.135	0	1.002	281.7391304	97755.60938
2014	225	12	22.99	15.335	47.26	0	1.1	283.9130435	97751.20313
2014	225	13	23.59	15.335	46.71	0	0.909	271.6304348	97746.79688
2014	225	14	23.32	15.28	46.955	0	0.861	173.0217391	97742.39063
2014	225	15	23.66	15.26	44.81	0	0.718	199.2391304	97737.98438
2014	225	16	23.4	15.175	44.865	0	0.7955	155.6847826	97722.54297
2014	225	17	20.99	14.945	61.025	0	0.275	43.36956522	97703.42578
2014	225	18	18.525	14.89	78.745	0	0.0805	19.42826087	97684.30859
2014	225	19	15.095	14.895	89.65	0	0.1215	2.015217391	97665.19141
2014	225	20	11.49	14.885	95.75	0	0.132	0	97646.07422
2014	225	21	9.53	14.935	98.35	0	0.1295	0	97626.96094
2014	225	22	8.2715	14.975	99.65	0	0.1435	0	97637.07031
2014	225	23	7.357	14.995	100	0	0.147	0	97656.92188
2014	226	0	6.76	15.005	100	0	0.131	0	97676.77734
2014	226	1	6.0025	15	100	0	0.1255	0	97696.62891
2014	226	2	5.2945	14.99	100	0	0.137	0	97716.48047
2014	226	3	4.71	14.98	100	0	0.134	0	97736.33594
2014	226	4	4.278	14.97	100	0	0.134	0	97732.84375
2014	226	5	4.352	14.975	100	0	0.1305	7.143478261	97721.56641
2014	226	6	8.084	15.065	100	0	0.2165	47.82608696	97710.29297
2014	226	7	13.41	15.1	89.35	0	0.5605	65.15217391	97699.01563
2014	226	8	16.54	15.125	71.675	0	0.711	128.4891304	97687.74219
2014	226	9	19.285	15.21	59.915	0	0.7405	189.1956522	97676.46484
2014	226	10	20.755	15.205	56.58	0	0.807	248.6956522	97661.42578
2014	226	11	21.975	15.205	54.26	0	0.784	283.1521739	97645.125
2014	226	12	23.12	15.175	53.31	0	0.8935	286.9565217	97628.82422
2014	226	13	24.215	15.155	47.235	0	0.901	280.326087	97612.52734
2014	226	14	24.7	15.1	46.32	0	0.7695	241.0869565	97596.23047
2014	226	15	25.135	15.065	48.255	0	0.574	211.6304348	97579.93359
2014	226	16	24.52	14.925	51.895	0	0.516	141.0869565	97530.66016
2014	226	17	22.61	14.75	63.395	0	0.3815	46.17391304	97470.39453
2014	226	18	19.53	14.65	79.66	0	0.2295	17.22282609	97410.12891
2014	226	19	16.63	14.68	89.65	0	0.113	2.447826087	97349.86328
2014	226	20	14.155	14.73	96.05	0	0.103	0	97289.59766
2014	226	21	13.235	14.775	97.95	0	0.1515	0	97229.33203
2014	226	22	13.015	14.83	98.75	0	0.2035	0	97210.57422
2014	226	23	13.6	14.87	99.15	0	0.1865	0	97205.65234
2014	227	0	13.745	14.865	99.2	0	0.224	0	97200.72266
2014	227	1	14.12	14.87	98.9	0	0.2275	0	97195.80078
2014	227	2	13.02	14.815	98.3	0	0.1515	0	97190.87891
2014	227	3	12.105	14.8	98.9	0	0.1725	0	97185.94922
2014	227	4	11.42	14.805	99.15	0	0.1505	0	97168.75391
2014	227	5	11.045	14.79	99.5	0	0.11	6.175	97147.45703
2014	227	6	13.815	14.725	99.3	0	0.213	45.14130435	97126.16797
2014	227	7	18.76	14.98	83.1	0	0.4145	62.98913043	97104.87109
2014	227	8	21.395	15.025	75.315	0	0.5665	127.2391304	97083.58203
2014	227	9	24.365	15.095	68.25	0	0.6995	225.4347826	97062.28516
2014	227	10	25.34	15.12	64.26	0	0.847	254.5652174	97051.33203
2014	227	11	26.22	15.095	60.825	0	0.856	280.7608696	97043.82422
2014	227	12	27.07	15.07	55.495	0	0.842	292.6086957	97036.31641
2014	227	13	28.235	15.085	51.615	0	0.8405	285.7608696	97028.80859
2014	227	14	28.855	15.06	51.63	0	0.6	254.0217391	97021.30078
2014	227	15	29.09	15.01	50.245	0	0.667	207.6086957	97013.79297
2014	227	16	28.29	14.895	52.66	0	0.574	147.8043478	96995.82422
2014	227	17	26.63	14.74	61.6	0	0.425	58.14130435	96974.37109
2014	227	18	23.945	14.67	77.785	0	0.127	18.64673913	96952.91016
2014	227	19	20.935	14.695	88.6	0	0.0895	1.177173913	96931.45703
2014	227	20	18.715	14.77	95.5	0	0.117	0	96910.00391
2014	227	21	17.93	14.845	97.4	0	0.096	0	96888.54297
2014	227	22	17.02	14.87	98.1	0	0.121	0	96894.98438
2014	227	23	16.875	14.925	98.7	0	0.152	0	96910.72266
2014	228	0	17.235	14.965	98.95	0	0.193	0	96926.45703
2014	228	1	18.525	15.015	99	0	0.3735	0	96942.19141
2014	228	2	19.045	15.005	98.85	0	0.3125	0	96957.93359
2014	228	3	18.515	14.98	98.4	0	0.215	0	96973.66797
2014	228	4	17.46	14.96	98.65	0	0.146	0	96986.74219
2014	228	5	18.865	15.045	98.9	0.1	0.5505	0.867934783	96998.92969
2014	228	6	20.035	15.05	98.3	0.5	0.534	13.2	97011.10938
2014	228	7	20.085	15.035	95.75	0	0.68	23.48913043	97023.29688
2014	228	8	20.155	15.055	93.05	0	1.1655	58.26086957	97035.48438
2014	228	9	21.155	15.125	86.4	0	0.8	106.0217391	97047.66797
2014	228	10	22.485	15.135	80.555	0	0.661	97.16304348	97080.38281
2014	228	11	22.535	15.05	80.7	0	0.472	62.29347826	97119.94531
2014	228	12	23.18	15.085	77.275	0	0.541	65.89130435	97159.50781
2014	228	13	24.16	15.15	70.45	0	0.8965	148.6086957	97199.07031
2014	228	14	26.025	15.35	63.705	0	0.9515	223.6956522	97238.63281
2014	228	15	25.465	15.19	63.78	0	0.8825	177.4456522	97278.19531
2014	228	16	25.98	15.22	58.2	0	0.638	137.3586957	97270.98828
2014	228	17	24.52	15.04	63.375	0	0.492	57.84782609	97248.19922
2014	228	18	22.13	14.93	72.915	0	0.559	16.81521739	97225.40234
2014	228	19	19.88	14.965	77.465	0	0.394	1.14673913	97202.60547
2014	228	20	16.58	15.01	88.3	0	0.25	0	97179.80859
2014	228	21	17.195	15.12	88.05	0	0.39	0	97157.01172
2014	228	22	17.415	15.19	85.7	0	0.607	0	97195.13672
2014	228	23	16.25	15.155	89	0	0.6675	0	97253.56641
2014	229	0	15.655	15.17	89.85	0	0.6215	0	97311.99609
2014	229	1	15.475	15.21	89.15	0	0.889	0	97370.42969
2014	229	2	15.205	15.215	89.5	0	0.7025	0	97428.85938
2014	229	3	14.805	15.21	90	0	0.621	0	97487.28906
2014	229	4	14.495	15.205	90.6	0	0.5505	0	97488.73047
2014	229	5	14.125	15.205	90.75	0	0.659	3.906521739	97471.18359
2014	229	6	13.81	15.22	90.95	0	0.7545	13.27173913	97453.63672
2014	229	7	14.24	15.255	87.7	0	0.7725	43.29347826	97436.08984
2014	229	8	15.325	15.32	82.75	0	0.89	93.04347826	97418.53516
2014	229	9	16.865	15.34	76.4	0	0.863	109.9891304	97400.98828
2014	229	10	16.52	15.215	78.98	0	0.5805	44.17391304	97385.70313
2014	229	11	15.69	15.185	91.45	0.6	0.304	47.2173913	97371.17188
2014	229	12	16.235	15.255	88.3	0.1	0.421	55.18478261	97356.64063
2014	229	13	16.76	15.285	86	0	0.6235	68.48913043	97342.10938
2014	229	14	17.14	15.285	82.8	0	0.732	94.94565217	97327.57813
2014	229	15	17.22	15.32	78.72	0	0.951	113.6630435	97313.04688
2014	229	16	16.945	15.305	78.34	0	0.7395	90.22826087	97270.16797
2014	229	17	15.66	15.21	82.4	0	0.7145	37.69565217	97217.83594
2014	229	18	14.485	15.185	86.65	0	0.6995	8.804347826	97165.50391
2014	229	19	13.95	15.215	89.9	0	0.488	0.806195652	97113.17578
2014	229	20	13.48	15.22	94.8	0	0.488	0	97060.84375
2014	229	21	12.94	15.23	97.85	0	0.439	0	97008.51172
2014	229	22	12.885	15.25	98.35	0	0.3715	0	96986.59375
2014	229	23	12.86	15.25	98.45	0	0.456	0	96974.80469
2014	230	0	12.8	15.25	98.45	0.1	0.507	0	96963.01953
2014	230	1	12.79	15.25	98.4	0	0.38	0	96951.23438
2014	230	2	12.785	15.25	98.75	0	0.3545	0	96939.44531
2014	230	3	12.84	15.245	98.95	0	0.4165	0	96927.66406
2014	230	4	12.955	15.245	99.1	0	0.4065	0	96892.80078
2014	230	5	13.175	15.245	99.25	0	0.5535	1.457608696	96850.25391
2014	230	6	13.64	15.16	99.3	0.1	0.4665	9.273913043	96807.70703
2014	230	7	14.08	15.215	99.3	0	0.3415	12.53043478	96765.16016
2014	230	8	14.63	15.215	98.95	0	0.3945	22.84782609	96722.61328
2014	230	9	14.875	15.165	98.1	0.2	0.5805	25.52173913	96680.05859
2014	230	10	16.24	15.27	96.95	0.6	0.575	82.82608696	96635.33203
2014	230	11	18.205	15.31	90.35	0	0.436	79.76086957	96589.87891
2014	230	12	19.155	15.325	89.45	1	0.4975	172.6847826	96544.42578
2014	230	13	20.575	15.355	82.8	0	0.523	151.8478261	96498.96875
2014	230	14	21.405	15.26	76.865	0	0.5175	146.6304348	96453.51172
2014	230	15	21.98	15.26	76.58	0	0.5435	103.6521739	96408.05859
2014	230	16	21.68	15.165	79.435	0	0.343	60.65217391	96385.53906
2014	230	17	20.225	15.095	89.2	0	0.1435	11.46195652	96370.66406
2014	230	18	18.77	15.115	97.15	3	0.2045	1.673913043	96355.78516
2014	230	19	18.195	15.165	98.05	2.8	0	0	96340.90625
2014	230	20	17.67	15.2	98.4	15.2	0.3635	0	96326.03125
2014	230	21	17.485	15.24	98.7	1.1	0.5995	0	96311.15625
2014	230	22	17.095	15.255	98.75	0	0.2525	0	96317.62109
2014	230	23	16.8	15.275	98.85	0	0.1425	0	96331.20313
2014	231	0	16.905	15.32	99	0	0.285	0	96344.78516
2014	231	1	16.755	15.335	99.1	0	0.328	0	96358.36328
2014	231	2	16.465	15.355	99.05	0	0.5725	0	96371.94531
2014	231	3	16.135	15.375	98.9	0.1	0.325	0	96385.52734
2014	231	4	15.865	15.38	98.75	0	0.341	0	96405.04297
2014	231	5	15.095	15.285	98.45	0	0.1915	2.945543478	96426.53906
2014	231	6	15.625	15.315	98.9	0	0.3255	19.09565217	96448.03125
2014	231	7	16.05	15.425	97.55	0	0.4675	34.42391304	96469.52344
2014	231	8	16.79	15.485	94.4	0	0.601	58.38043478	96491.01953
2014	231	9	17.81	15.49	90.65	0	0.6515	89.32608696	96512.51563
2014	231	10	19.27	15.545	84.3	0	0.7305	123.4782609	96515
2014	231	11	20.755	15.555	77.715	0	0.7695	178.8369565	96511.14844
2014	231	12	21.57	15.57	73.285	1.5	0.7975	131.173913	96507.29688
2014	231	13	21.615	15.435	74.245	0	0.793	130.2608696	96503.44531
2014	231	14	21.49	15.43	74.905	0	0.7205	98	96499.59375
2014	231	15	23	15.55	69.165	0	0.9735	143.25	96495.74219
2014	231	16	21.735	15.41	73.9	0	0.793	71.18478261	96499.33984
2014	231	17	21.215	15.395	75.705	0	0.7075	51.79347826	96505.42188
2014	231	18	19.345	15.32	85.35	0	0.2655	13.6673913	96511.50391
2014	231	19	17.43	15.35	92.95	0	0.1055	0.774782609	96517.58203
2014	231	20	14.9	15.325	96.1	0	0.141	0	96523.66016
2014	231	21	13.065	15.34	97.85	0	0.103	0	96529.73828
2014	231	22	11.765	15.375	98.45	0	0.1025	0	96558.01172
2014	231	23	10.845	15.4	99.05	0	0.0955	0	96593.67578
2014	232	0	10.12	15.415	99.65	0	0.1145	0	96629.33984
2014	232	1	9.545	15.42	99.95	0	0.1095	0	96665.00391
2014	232	2	9.065	15.425	100	0	0.1005	0	96700.66797
2014	232	3	8.69	15.44	100	0	0.09	0	96736.33594
2014	232	4	9.005	15.47	100	0	0.0925	0	96753.18359
2014	232	5	9.625	15.515	100	0	0.09	4.407065217	96763.76563
2014	232	6	11.72	15.51	99.85	0	0.135	30.41304348	96774.34766
2014	232	7	15.71	15.6	99.5	0	0.366	50.2173913	96784.92578
2014	232	8	19.01	15.62	87.65	0	0.662	135.1956522	96795.50391
2014	232	9	21.39	15.665	71.76	0	0.724	163.8913043	96806.08203
2014	232	10	22.17	15.635	66.725	0	0.7005	187.6847826	96815.95313
2014	232	11	22.45	15.495	66.49	0	0.7205	172.8043478	96825.58594
2014	232	12	23.43	15.585	62.985	0	0.7485	211.1956522	96835.21875
2014	232	13	22.5	15.36	66.37	0	0.6425	108.2173913	96844.85156
2014	232	14	22.63	15.38	66.28	0	0.492	97.94565217	96854.48047
2014	232	15	22.89	15.405	65.06	0	0.479	97.07608696	96864.11328
2014	232	16	22.485	15.365	68.585	0	0.4065	60.86956522	96859.22656
2014	232	17	21.725	15.325	73.785	0	0.382	28.36956522	96849.5
2014	232	18	20.55	15.285	79.495	0	0.313	14.13043478	96839.77344
2014	232	19	16.925	15.2	90.8	0	0.143	0.774673913	96830.04688
2014	232	20	14.115	15.23	97	0	0.142	0	96820.32031
2014	232	21	13.675	15.305	98.75	0	0.2555	0	96810.59375
2014	232	22	14.39	15.38	99.05	0	0.338	0	96837.6875
2014	232	23	13.915	15.35	99	0	0.31	0	96877.0625
2014	233	0	12.735	15.325	98.7	0	0.2075	0	96916.43359
2014	233	1	13.365	15.365	99.3	0	0.299	0	96955.80469
2014	233	2	14.685	15.435	99.4	0	0.5555	0	96995.17578
2014	233	3	14.61	15.405	99.05	0	0.524	0	97034.54688
2014	233	4	15.255	15.395	98.2	0	0.582	0	97024.48047
2014	233	5	15.635	15.39	96.45	0	0.526	1.364130435	96997.94141
2014	233	6	15.795	15.33	95.2	0	0.8035	11.1	96971.39453
2014	233	7	16.395	15.41	92.9	0	0.7475	19.44565217	96944.85156
2014	233	8	17.015	15.42	90.7	0	0.5715	19.9673913	96918.30859
2014	233	9	18.8	15.5	85.05	0	0.908	111.0108696	96891.76172
2014	233	10	20.355	15.595	81.3	0	0.8795	84.22826087	96875.14844
2014	233	11	21.245	15.44	79.875	0	0.7975	124.9347826	96861.83594
2014	233	12	22.555	15.435	76.91	0	0.9085	152.7826087	96848.53125
2014	233	13	22.855	15.425	76.345	0	0.789	129.0108696	96835.21875
2014	233	14	21.855	15.305	80.35	0	0.667	73.26086957	96821.91406
2014	233	15	21.415	15.295	81.95	0	0.679	39.98913043	96808.60156
2014	233	16	21.21	15.33	82.45	0	0.5365	35.01086957	96815.24609
2014	233	17	20.69	15.33	84.4	0	0.5005	18.77934783	96828.54297
2014	233	18	20.24	15.32	85.6	0	0.4035	5.826086957	96841.83984
2014	233	19	19.64	15.32	87.35	0	0.2585	0	96855.13672
2014	233	20	19.035	15.335	90.95	0	0.1295	0	96868.43359
2014	233	21	18.86	15.355	90.2	0	0.203	0	96881.73047
2014	233	22	18.625	15.365	91.15	0	0.337	0	96923.14063
2014	233	23	18.395	15.37	91.85	0	0.3245	0	96973.92188
2014	234	0	18.12	15.375	91.85	0	0.171	0	97024.70313
2014	234	1	17.925	15.385	92.3	0	0.1605	0	97075.47656
2014	234	2	17.59	15.38	95	0	0.071	0	97126.25781
2014	234	3	17.015	15.375	96.25	0	0.088	0	97177.03906
2014	234	4	16.615	15.385	97.3	0	0.277	0	97190.36719
2014	234	5	16.455	15.39	96.9	0	0.214	3.472717391	97191.21875
2014	234	6	17.275	15.445	95.45	0	0.263	24.09673913	97192.06641
2014	234	7	18.945	15.515	88.35	0	0.4995	48.94565217	97192.91406
2014	234	8	19.84	15.495	85.95	0	0.3635	65.86956522	97193.76172
2014	234	9	20.5	15.47	84.8	0	0.402	65.14130435	97194.60938
2014	234	10	22.15	15.535	79.195	0	0.718	133.9130435	97218.73828
2014	234	11	23.2	15.53	76.49	0	0.831	150.1413043	97250.63281
2014	234	12	23.385	15.45	77.5	0	0.6075	92.52173913	97282.52734
2014	234	13	23.025	15.41	79.035	0	0.504	73.81521739	97314.41797
2014	234	14	23.455	15.47	77.64	0	0.4895	95.7173913	97346.30859
2014	234	15	23.415	15.425	78.885	0	0.3575	48.41304348	97378.19922
2014	234	16	23.315	15.43	79.93	0	0.3475	49.16304348	97390.32813
2014	234	17	22.93	15.43	82.15	0	0.306	25.11956522	97395.85938
2014	234	18	21.99	15.395	88.9	0	0.1405	9.727173913	97401.39063
2014	234	19	20.15	15.37	92.9	0	0.071	0.309891304	97406.92188
2014	234	20	18.66	15.41	96.35	0	0.087	0	97412.45313
2014	234	21	17.55	15.43	97.55	0	0.105	0	97417.99219
2014	234	22	17.57	15.485	98.4	0	0.0975	0	97453.76953
2014	234	23	17.95	15.525	98.7	0	0.149	0	97499.62891
2014	235	0	18.82	15.555	98.75	0	0.2985	0	97545.48828
2014	235	1	18.705	15.54	96.55	0	0.4955	0	97591.35547
2014	235	2	18.38	15.53	96.2	0	0.2805	0	97637.21484
2014	235	3	18.02	15.535	96.85	0	0.237	0	97683.07422
2014	235	4	17.965	15.555	96.7	0	0.3825	0	97687.14453
2014	235	5	17.915	15.56	96.9	0	0.215	1.642391304	97677.27734
2014	235	6	18.105	15.61	96.4	0	0.381	9.856521739	97667.41016
2014	235	7	18.265	15.585	92.8	0	0.418	19.59021739	97657.54688
2014	235	8	19.22	15.64	87.9	0	0.504	53.75	97647.67969
2014	235	9	20.6	15.675	82.4	0	0.7365	84.94565217	97637.81641
2014	235	10	21.475	15.655	79.665	0	0.892	112.8804348	97622.95703
2014	235	11	22.125	15.67	77.175	0	1.102	139.6521739	97606.44141
2014	235	12	23.325	15.725	74.22	0	0.9575	151.5543478	97589.92578
2014	235	13	22.37	15.555	78.7	0	0.9095	77	97573.41016
2014	235	14	22.235	15.58	79.965	0	0.7515	67.58695652	97556.89063
2014	235	15	21.62	15.555	83.25	0	0.648	27.32608696	97540.37109
2014	235	16	21.125	15.58	85.7	0	0.701	21.2173913	97512.39844
2014	235	17	20.795	15.605	86.75	0	0.687	11.12391304	97480.60547
2014	235	18	20.46	15.605	87.45	0	0.747	2.571413043	97448.81641
2014	235	19	20.18	15.62	86.35	0	0.8145	0	97417.02344
2014	235	20	19.715	15.625	87.15	0	0.726	0	97385.23047
2014	235	21	19.285	15.635	88.6	0	0.7195	0	97353.44141
2014	235	22	18.98	15.655	90.55	0	0.907	0	97360.78906
2014	235	23	18.865	15.67	93.25	0	0.7725	0	97381.1875
2014	236	0	18.72	15.675	97.4	1.5	0.821	0	97401.58594
2014	236	1	18.945	15.705	98.2	0.4	0.794	0	97421.98438
2014	236	2	19.365	15.72	98.4	0	1.029	0	97442.38281
2014	236	3	19.86	15.73	98.05	0	0.971	0	97462.78125
